event_id,timestamp,machine_id,plc_name,tag_name,tag_value,data_type,event_type,product_code,batch_id,shift,source_system
80528,2026-01-30T11:45:56.353Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,96.55,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80529,2026-01-30T11:45:56.551Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80530,2026-01-30T11:45:56.624Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80531,2026-01-30T11:45:56.801Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80532,2026-01-30T11:45:56.838Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80533,2026-01-30T11:45:56.940Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80534,2026-01-30T11:45:57.187Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80535,2026-01-30T11:45:57.331Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.38,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80536,2026-01-30T11:45:57.393Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,109.03,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80537,2026-01-30T11:45:57.547Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,144.45,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80538,2026-01-30T11:45:57.750Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,97.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80539,2026-01-30T11:45:57.912Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80540,2026-01-30T11:45:58.012Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80541,2026-01-30T11:45:58.193Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80542,2026-01-30T11:45:58.231Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80543,2026-01-30T11:45:58.347Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80544,2026-01-30T11:45:58.577Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80545,2026-01-30T11:45:58.734Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,38.61,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80546,2026-01-30T11:45:58.782Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,109.03,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80547,2026-01-30T11:45:58.955Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.82,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80548,2026-01-30T11:45:59.141Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.15,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80549,2026-01-30T11:45:59.353Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80550,2026-01-30T11:45:59.435Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80551,2026-01-30T11:45:59.599Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80552,2026-01-30T11:45:59.638Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80553,2026-01-30T11:45:59.748Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80554,2026-01-30T11:46:00.011Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80555,2026-01-30T11:46:00.151Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.15,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80556,2026-01-30T11:46:00.203Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,111.53,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80557,2026-01-30T11:46:00.405Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.98,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80558,2026-01-30T11:46:00.581Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,98.25,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80559,2026-01-30T11:46:00.784Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80560,2026-01-30T11:46:00.839Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80561,2026-01-30T11:46:01.028Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80562,2026-01-30T11:46:01.058Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80563,2026-01-30T11:46:01.156Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80564,2026-01-30T11:46:01.381Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80565,2026-01-30T11:46:01.531Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.98,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80566,2026-01-30T11:46:01.586Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,106.65,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80567,2026-01-30T11:46:01.757Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.83,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80568,2026-01-30T11:46:01.908Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.46,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80569,2026-01-30T11:46:02.091Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80570,2026-01-30T11:46:02.206Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80571,2026-01-30T11:46:02.352Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80572,2026-01-30T11:46:02.388Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80573,2026-01-30T11:46:02.493Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80574,2026-01-30T11:46:02.789Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80575,2026-01-30T11:46:02.947Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,40.68,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80576,2026-01-30T11:46:03.009Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.26,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80577,2026-01-30T11:46:03.222Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.59,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80578,2026-01-30T11:46:03.460Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.49,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80579,2026-01-30T11:46:03.671Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80580,2026-01-30T11:46:03.738Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80581,2026-01-30T11:46:03.945Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80582,2026-01-30T11:46:03.978Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80583,2026-01-30T11:46:04.083Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80584,2026-01-30T11:46:04.321Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80585,2026-01-30T11:46:04.463Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.8,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80586,2026-01-30T11:46:04.502Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,113.8,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80587,2026-01-30T11:46:04.672Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.96,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80588,2026-01-30T11:46:04.891Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,102.19,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80589,2026-01-30T11:46:05.070Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80590,2026-01-30T11:46:05.152Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80591,2026-01-30T11:46:05.308Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80592,2026-01-30T11:46:05.339Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80593,2026-01-30T11:46:05.416Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80594,2026-01-30T11:46:05.603Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80595,2026-01-30T11:46:05.742Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,41.75,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80596,2026-01-30T11:46:05.761Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,110.11,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80597,2026-01-30T11:46:05.927Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,139.63,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80598,2026-01-30T11:46:06.067Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.91,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80599,2026-01-30T11:46:06.245Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80600,2026-01-30T11:46:06.307Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80601,2026-01-30T11:46:06.417Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80602,2026-01-30T11:46:06.454Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80603,2026-01-30T11:46:06.551Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80604,2026-01-30T11:46:06.832Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80605,2026-01-30T11:46:06.968Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,47.25,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80606,2026-01-30T11:46:07.024Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80607,2026-01-30T11:46:07.202Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.39,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80608,2026-01-30T11:46:07.386Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,97.54,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80609,2026-01-30T11:46:07.586Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80610,2026-01-30T11:46:07.682Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80611,2026-01-30T11:46:07.874Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80612,2026-01-30T11:46:07.907Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80613,2026-01-30T11:46:08.032Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80614,2026-01-30T11:46:08.264Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80615,2026-01-30T11:46:08.438Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,47.59,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80616,2026-01-30T11:46:08.486Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,115.67,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80617,2026-01-30T11:46:08.704Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.87,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80618,2026-01-30T11:46:08.877Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.44,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80619,2026-01-30T11:46:09.079Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80620,2026-01-30T11:46:09.149Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80621,2026-01-30T11:46:09.349Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80622,2026-01-30T11:46:09.381Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80623,2026-01-30T11:46:09.496Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80624,2026-01-30T11:46:09.720Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80625,2026-01-30T11:46:09.860Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80626,2026-01-30T11:46:09.915Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.16,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80627,2026-01-30T11:46:10.126Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,140.26,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80628,2026-01-30T11:46:10.308Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.91,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80629,2026-01-30T11:46:10.489Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80630,2026-01-30T11:46:10.580Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80631,2026-01-30T11:46:10.728Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80632,2026-01-30T11:46:10.768Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80633,2026-01-30T11:46:10.898Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80634,2026-01-30T11:46:11.156Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80635,2026-01-30T11:46:11.285Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.3,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80636,2026-01-30T11:46:11.367Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,109.74,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80637,2026-01-30T11:46:11.540Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.75,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80638,2026-01-30T11:46:11.740Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.54,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80639,2026-01-30T11:46:11.962Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80640,2026-01-30T11:46:12.058Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80641,2026-01-30T11:46:12.229Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80642,2026-01-30T11:46:12.267Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80643,2026-01-30T11:46:12.366Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80644,2026-01-30T11:46:12.680Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80645,2026-01-30T11:46:12.819Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.63,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80646,2026-01-30T11:46:12.887Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.04,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80647,2026-01-30T11:46:13.102Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.5,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80648,2026-01-30T11:46:13.291Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,98.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80649,2026-01-30T11:46:13.492Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80650,2026-01-30T11:46:13.612Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80651,2026-01-30T11:46:13.785Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80652,2026-01-30T11:46:13.814Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80653,2026-01-30T11:46:13.943Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80654,2026-01-30T11:46:14.153Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80655,2026-01-30T11:46:14.322Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,47.1,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80656,2026-01-30T11:46:14.366Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.42,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80657,2026-01-30T11:46:14.550Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.39,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80658,2026-01-30T11:46:14.700Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.03,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
80659,2026-01-30T11:46:14.900Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80660,2026-01-30T11:46:15.009Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1015,DAY,synthetic_plc
80661,2026-01-30T11:46:15.167Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80662,2026-01-30T11:46:15.206Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80663,2026-01-30T11:46:15.327Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80664,2026-01-30T11:46:15.551Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1015,DAY,synthetic_plc
80665,2026-01-30T11:46:15.712Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,48.54,REAL,ANALOG_SAMPLE,FG-C,BATCH-1015,DAY,synthetic_plc
