cycle_index,cycle_start_time,cycle_end_time,cycle_ms,product_code,batch_id,shift,fault_mode,is_long_gap,is_abnormal_cycle
9331,2026-01-30T12:25:31.224Z,2026-01-30T12:25:32.924Z,1700,FG-A,BATCH-1018,DAY,normal,0,0
9332,2026-01-30T12:25:32.924Z,2026-01-30T12:25:34.552Z,1628,FG-A,BATCH-1018,DAY,normal,0,0
9333,2026-01-30T12:25:34.552Z,2026-01-30T12:25:36.186Z,1634,FG-A,BATCH-1018,DAY,normal,0,0
9334,2026-01-30T12:25:36.186Z,2026-01-30T12:25:37.816Z,1630,FG-A,BATCH-1018,DAY,normal,0,0
9335,2026-01-30T12:25:37.816Z,2026-01-30T12:25:39.629Z,1813,FG-A,BATCH-1018,DAY,normal,0,0
9336,2026-01-30T12:25:39.629Z,2026-01-30T12:25:41.185Z,1556,FG-A,BATCH-1018,DAY,normal,0,0
9337,2026-01-30T12:25:41.185Z,2026-01-30T12:25:42.771Z,1586,FG-A,BATCH-1018,DAY,normal,0,0
9338,2026-01-30T12:25:42.771Z,2026-01-30T12:25:44.490Z,1719,FG-A,BATCH-1018,DAY,normal,0,0
9339,2026-01-30T12:25:44.490Z,2026-01-30T12:25:48.501Z,4011,FG-A,BATCH-1018,DAY,jam_recovery,0,1
9340,2026-01-30T12:25:48.501Z,2026-01-30T12:25:50.117Z,1616,FG-A,BATCH-1018,DAY,normal,0,0
9341,2026-01-30T12:25:50.117Z,2026-01-30T12:25:51.815Z,1698,FG-A,BATCH-1018,DAY,normal,0,0
9342,2026-01-30T12:25:51.815Z,2026-01-30T12:25:53.532Z,1717,FG-A,BATCH-1018,DAY,normal,0,0
9343,2026-01-30T12:25:53.532Z,2026-01-30T12:25:55.162Z,1630,FG-A,BATCH-1018,DAY,normal,0,0
9344,2026-01-30T12:25:55.162Z,2026-01-30T12:25:56.775Z,1613,FG-A,BATCH-1018,DAY,normal,0,0
9345,2026-01-30T12:25:56.775Z,2026-01-30T12:25:58.363Z,1588,FG-A,BATCH-1018,DAY,normal,0,0
9346,2026-01-30T12:25:58.363Z,2026-01-30T12:26:00.067Z,1704,FG-A,BATCH-1018,DAY,normal,0,0
9347,2026-01-30T12:26:00.067Z,2026-01-30T12:26:04.973Z,4906,FG-A,BATCH-1018,DAY,jam_recovery,0,1
9348,2026-01-30T12:26:04.973Z,2026-01-30T12:26:06.689Z,1716,FG-A,BATCH-1018,DAY,normal,0,0
9349,2026-01-30T12:26:06.689Z,2026-01-30T12:26:08.210Z,1521,FG-A,BATCH-1018,DAY,normal,0,0
9350,2026-01-30T12:26:08.210Z,2026-01-30T12:26:09.997Z,1787,FG-A,BATCH-1018,DAY,normal,0,0
9351,2026-01-30T12:26:09.997Z,2026-01-30T12:26:11.637Z,1640,FG-A,BATCH-1018,DAY,normal,0,0
9352,2026-01-30T12:26:11.637Z,2026-01-30T12:26:13.273Z,1636,FG-A,BATCH-1018,DAY,normal,0,0
9353,2026-01-30T12:26:13.273Z,2026-01-30T12:26:14.730Z,1457,FG-A,BATCH-1018,DAY,normal,0,0
9354,2026-01-30T12:26:14.730Z,2026-01-30T12:26:16.386Z,1656,FG-A,BATCH-1018,DAY,normal,0,0
9355,2026-01-30T12:26:16.386Z,2026-01-30T12:26:18.035Z,1649,FG-A,BATCH-1018,DAY,normal,0,0
9356,2026-01-30T12:26:18.035Z,2026-01-30T12:26:19.637Z,1602,FG-A,BATCH-1018,DAY,normal,0,0
9357,2026-01-30T12:26:19.637Z,2026-01-30T12:26:21.251Z,1614,FG-A,BATCH-1018,DAY,normal,0,0
9358,2026-01-30T12:26:21.251Z,2026-01-30T12:26:23.111Z,1860,FG-A,BATCH-1018,DAY,normal,0,0
9359,2026-01-30T12:26:23.111Z,2026-01-30T12:26:24.811Z,1700,FG-A,BATCH-1018,DAY,normal,0,0
9360,2026-01-30T12:26:24.811Z,2026-01-30T12:26:26.379Z,1568,FG-A,BATCH-1018,DAY,normal,0,0
9361,2026-01-30T12:26:26.379Z,2026-01-30T12:26:28.152Z,1773,FG-A,BATCH-1018,DAY,normal,0,0
9362,2026-01-30T12:26:28.152Z,2026-01-30T12:26:30.960Z,2808,FG-A,BATCH-1018,DAY,slow_cycle,0,1
9363,2026-01-30T12:26:30.960Z,2026-01-30T12:26:32.680Z,1720,FG-A,BATCH-1018,DAY,normal,0,0
9364,2026-01-30T12:26:32.680Z,2026-01-30T12:26:34.156Z,1476,FG-A,BATCH-1018,DAY,normal,0,0
9365,2026-01-30T12:26:34.156Z,2026-01-30T12:26:35.685Z,1529,FG-A,BATCH-1018,DAY,normal,0,0
9366,2026-01-30T12:26:35.685Z,2026-01-30T12:26:37.439Z,1754,FG-A,BATCH-1018,DAY,normal,0,0
9367,2026-01-30T12:26:37.439Z,2026-01-30T12:26:38.991Z,1552,FG-A,BATCH-1018,DAY,normal,0,0
9368,2026-01-30T12:26:38.991Z,2026-01-30T12:26:40.678Z,1687,FG-A,BATCH-1018,DAY,normal,0,0
9369,2026-01-30T12:26:40.678Z,2026-01-30T12:26:42.138Z,1460,FG-A,BATCH-1018,DAY,normal,0,0
9370,2026-01-30T12:26:42.138Z,2026-01-30T12:26:43.702Z,1564,FG-A,BATCH-1018,DAY,normal,0,0
9371,2026-01-30T12:26:43.702Z,2026-01-30T12:26:45.270Z,1568,FG-A,BATCH-1018,DAY,normal,0,0
9372,2026-01-30T12:26:45.270Z,2026-01-30T12:26:46.856Z,1586,FG-A,BATCH-1018,DAY,normal,0,0
9373,2026-01-30T12:26:46.856Z,2026-01-30T12:26:48.502Z,1646,FG-A,BATCH-1018,DAY,normal,0,0
9374,2026-01-30T12:26:48.502Z,2026-01-30T12:26:50.207Z,1705,FG-A,BATCH-1018,DAY,normal,0,0
9375,2026-01-30T12:26:50.207Z,2026-01-30T12:26:51.869Z,1662,FG-A,BATCH-1018,DAY,normal,0,0
9376,2026-01-30T12:26:51.869Z,2026-01-30T12:26:53.730Z,1861,FG-A,BATCH-1018,DAY,normal,0,0
9377,2026-01-30T12:26:53.730Z,2026-01-30T12:26:55.380Z,1650,FG-A,BATCH-1018,DAY,normal,0,0
9378,2026-01-30T12:26:55.380Z,2026-01-30T12:26:57.033Z,1653,FG-A,BATCH-1018,DAY,normal,0,0
9379,2026-01-30T12:26:57.033Z,2026-01-30T12:26:58.565Z,1532,FG-A,BATCH-1018,DAY,normal,0,0
9380,2026-01-30T12:26:58.565Z,2026-01-30T12:27:00.220Z,1655,FG-A,BATCH-1018,DAY,normal,0,0
9381,2026-01-30T12:27:00.220Z,2026-01-30T12:27:01.842Z,1622,FG-A,BATCH-1018,DAY,normal,0,0
9382,2026-01-30T12:27:01.842Z,2026-01-30T12:27:03.567Z,1725,FG-A,BATCH-1018,DAY,normal,0,0
9383,2026-01-30T12:27:03.567Z,2026-01-30T12:27:05.146Z,1579,FG-A,BATCH-1018,DAY,normal,0,0
9384,2026-01-30T12:27:05.146Z,2026-01-30T12:27:06.798Z,1652,FG-A,BATCH-1018,DAY,normal,0,0
9385,2026-01-30T12:27:06.798Z,2026-01-30T12:27:08.298Z,1500,FG-A,BATCH-1018,DAY,normal,0,0
9386,2026-01-30T12:27:08.298Z,2026-01-30T12:27:09.881Z,1583,FG-A,BATCH-1018,DAY,normal,0,0
9387,2026-01-30T12:27:09.881Z,2026-01-30T12:27:11.619Z,1738,FG-A,BATCH-1018,DAY,normal,0,0
9388,2026-01-30T12:27:11.619Z,2026-01-30T12:27:13.131Z,1512,FG-A,BATCH-1018,DAY,normal,0,0
9389,2026-01-30T12:27:13.131Z,2026-01-30T12:27:14.755Z,1624,FG-A,BATCH-1018,DAY,normal,0,0
9390,2026-01-30T12:27:14.755Z,2026-01-30T12:27:16.344Z,1589,FG-A,BATCH-1018,DAY,normal,0,0
9391,2026-01-30T12:27:16.344Z,2026-01-30T12:27:17.911Z,1567,FG-A,BATCH-1018,DAY,normal,0,0
9392,2026-01-30T12:27:17.911Z,2026-01-30T12:27:19.616Z,1705,FG-A,BATCH-1018,DAY,normal,0,0
9393,2026-01-30T12:27:19.616Z,2026-01-30T12:27:21.166Z,1550,FG-A,BATCH-1018,DAY,normal,0,0
9394,2026-01-30T12:27:21.166Z,2026-01-30T12:27:22.933Z,1767,FG-A,BATCH-1018,DAY,normal,0,0
9395,2026-01-30T12:27:22.933Z,2026-01-30T12:27:24.567Z,1634,FG-A,BATCH-1018,DAY,normal,0,0
9396,2026-01-30T12:27:24.567Z,2026-01-30T12:27:26.436Z,1869,FG-A,BATCH-1018,DAY,normal,0,0
9397,2026-01-30T12:27:26.436Z,2026-01-30T12:27:30.792Z,4356,FG-A,BATCH-1018,DAY,jam_recovery,0,1
9398,2026-01-30T12:27:30.792Z,2026-01-30T12:27:32.432Z,1640,FG-A,BATCH-1018,DAY,normal,0,0
9399,2026-01-30T12:27:32.432Z,2026-01-30T12:27:37.009Z,4577,FG-A,BATCH-1018,DAY,jam_recovery,0,1
9400,2026-01-30T12:27:37.009Z,2026-01-30T12:27:38.607Z,1598,FG-A,BATCH-1018,DAY,normal,0,0
9401,2026-01-30T12:27:38.607Z,2026-01-30T12:27:40.057Z,1450,FG-A,BATCH-1018,DAY,normal,0,0
9402,2026-01-30T12:27:40.057Z,2026-01-30T12:27:41.727Z,1670,FG-A,BATCH-1018,DAY,normal,0,0
9403,2026-01-30T12:27:41.727Z,2026-01-30T12:27:43.315Z,1588,FG-A,BATCH-1018,DAY,normal,0,0
9404,2026-01-30T12:27:43.315Z,2026-01-30T12:27:44.969Z,1654,FG-A,BATCH-1018,DAY,normal,0,0
9405,2026-01-30T12:27:44.969Z,2026-01-30T12:27:46.625Z,1656,FG-A,BATCH-1018,DAY,normal,0,0
9406,2026-01-30T12:27:46.625Z,2026-01-30T12:27:48.126Z,1501,FG-A,BATCH-1018,DAY,normal,0,0
9407,2026-01-30T12:27:48.126Z,2026-01-30T12:27:49.708Z,1582,FG-A,BATCH-1018,DAY,normal,0,0
9408,2026-01-30T12:27:49.708Z,2026-01-30T12:27:51.373Z,1665,FG-A,BATCH-1018,DAY,normal,0,0
9409,2026-01-30T12:27:51.373Z,2026-01-30T12:27:52.997Z,1624,FG-A,BATCH-1018,DAY,normal,0,0
9410,2026-01-30T12:27:52.997Z,2026-01-30T12:27:54.543Z,1546,FG-A,BATCH-1018,DAY,normal,0,0
9411,2026-01-30T12:27:54.543Z,2026-01-30T12:27:56.194Z,1651,FG-A,BATCH-1018,DAY,normal,0,0
9412,2026-01-30T12:27:56.194Z,2026-01-30T12:27:57.839Z,1645,FG-A,BATCH-1018,DAY,normal,0,0
9413,2026-01-30T12:27:57.839Z,2026-01-30T12:27:59.451Z,1612,FG-A,BATCH-1018,DAY,normal,0,0
9414,2026-01-30T12:27:59.451Z,2026-01-30T12:28:00.837Z,1386,FG-A,BATCH-1018,DAY,normal,0,0
9415,2026-01-30T12:28:00.837Z,2026-01-30T12:28:04.242Z,3405,FG-A,BATCH-1018,DAY,slow_cycle,0,1
9416,2026-01-30T12:28:04.242Z,2026-01-30T12:28:05.917Z,1675,FG-A,BATCH-1018,DAY,normal,0,0
9417,2026-01-30T12:28:05.917Z,2026-01-30T12:28:07.528Z,1611,FG-A,BATCH-1018,DAY,normal,0,0
9418,2026-01-30T12:28:07.528Z,2026-01-30T12:28:09.252Z,1724,FG-A,BATCH-1018,DAY,normal,0,0
9419,2026-01-30T12:28:09.252Z,2026-01-30T12:28:10.875Z,1623,FG-A,BATCH-1018,DAY,normal,0,0
9420,2026-01-30T12:28:10.875Z,2026-01-30T12:28:12.464Z,1589,FG-A,BATCH-1018,DAY,normal,0,0
9421,2026-01-30T12:28:12.464Z,2026-01-30T12:28:13.980Z,1516,FG-A,BATCH-1018,DAY,normal,0,0
9422,2026-01-30T12:28:13.980Z,2026-01-30T12:28:15.704Z,1724,FG-A,BATCH-1018,DAY,normal,0,0
9423,2026-01-30T12:28:15.704Z,2026-01-30T12:28:17.317Z,1613,FG-A,BATCH-1018,DAY,normal,0,0
9424,2026-01-30T12:28:17.317Z,2026-01-30T12:28:18.975Z,1658,FG-A,BATCH-1018,DAY,normal,0,0
9425,2026-01-30T12:28:18.975Z,2026-01-30T12:28:20.585Z,1610,FG-A,BATCH-1018,DAY,normal,0,0
9426,2026-01-30T12:28:20.585Z,2026-01-30T12:28:22.429Z,1844,FG-A,BATCH-1018,DAY,normal,0,0
9427,2026-01-30T12:28:22.429Z,2026-01-30T12:28:24.073Z,1644,FG-A,BATCH-1018,DAY,normal,0,0
9428,2026-01-30T12:28:24.073Z,2026-01-30T12:28:25.685Z,1612,FG-A,BATCH-1018,DAY,normal,0,0
9429,2026-01-30T12:28:25.685Z,2026-01-30T12:28:27.161Z,1476,FG-A,BATCH-1018,DAY,normal,0,0
9430,2026-01-30T12:28:27.161Z,2026-01-30T12:28:28.549Z,1388,FG-A,BATCH-1018,DAY,normal,0,0
9431,2026-01-30T12:28:28.549Z,2026-01-30T12:28:30.166Z,1617,FG-A,BATCH-1018,DAY,normal,0,0
9432,2026-01-30T12:28:30.166Z,2026-01-30T12:28:31.615Z,1449,FG-A,BATCH-1018,DAY,normal,0,0
9433,2026-01-30T12:28:31.615Z,2026-01-30T12:28:33.192Z,1577,FG-A,BATCH-1018,DAY,normal,0,0
9434,2026-01-30T12:28:33.192Z,2026-01-30T12:28:34.732Z,1540,FG-A,BATCH-1018,DAY,normal,0,0
9435,2026-01-30T12:28:34.732Z,2026-01-30T12:28:36.278Z,1546,FG-A,BATCH-1018,DAY,normal,0,0
9436,2026-01-30T12:28:36.278Z,2026-01-30T12:28:37.799Z,1521,FG-A,BATCH-1018,DAY,normal,0,0
9437,2026-01-30T12:28:37.799Z,2026-01-30T12:28:39.679Z,1880,FG-A,BATCH-1018,DAY,normal,0,0
9438,2026-01-30T12:28:39.679Z,2026-01-30T12:28:41.368Z,1689,FG-A,BATCH-1018,DAY,normal,0,0
9439,2026-01-30T12:28:41.368Z,2026-01-30T12:28:42.888Z,1520,FG-A,BATCH-1018,DAY,normal,0,0
9440,2026-01-30T12:28:42.888Z,2026-01-30T12:28:44.498Z,1610,FG-A,BATCH-1018,DAY,normal,0,0
9441,2026-01-30T12:28:44.498Z,2026-01-30T12:28:46.138Z,1640,FG-A,BATCH-1018,DAY,normal,0,0
9442,2026-01-30T12:28:46.138Z,2026-01-30T12:28:47.860Z,1722,FG-A,BATCH-1018,DAY,normal,0,0
9443,2026-01-30T12:28:47.860Z,2026-01-30T12:28:49.449Z,1589,FG-A,BATCH-1018,DAY,normal,0,0
9444,2026-01-30T12:28:49.449Z,2026-01-30T12:28:51.089Z,1640,FG-A,BATCH-1018,DAY,normal,0,0
9445,2026-01-30T12:28:51.089Z,2026-01-30T12:28:52.727Z,1638,FG-A,BATCH-1018,DAY,normal,0,0
9446,2026-01-30T12:28:52.727Z,2026-01-30T12:28:54.373Z,1646,FG-A,BATCH-1018,DAY,normal,0,0
9447,2026-01-30T12:28:54.373Z,2026-01-30T12:28:56.003Z,1630,FG-A,BATCH-1018,DAY,normal,0,0
9448,2026-01-30T12:28:56.003Z,2026-01-30T12:28:57.548Z,1545,FG-A,BATCH-1018,DAY,normal,0,0
9449,2026-01-30T12:28:57.548Z,2026-01-30T12:28:59.054Z,1506,FG-A,BATCH-1018,DAY,normal,0,0
9450,2026-01-30T12:28:59.054Z,2026-01-30T12:29:00.502Z,1448,FG-A,BATCH-1018,DAY,normal,0,0
9451,2026-01-30T12:29:00.502Z,2026-01-30T12:29:02.109Z,1607,FG-A,BATCH-1018,DAY,normal,0,0
9452,2026-01-30T12:29:02.109Z,2026-01-30T12:29:03.778Z,1669,FG-A,BATCH-1018,DAY,normal,0,0
9453,2026-01-30T12:29:03.778Z,2026-01-30T12:29:05.376Z,1598,FG-A,BATCH-1018,DAY,normal,0,0
9454,2026-01-30T12:29:05.376Z,2026-01-30T12:29:07.074Z,1698,FG-A,BATCH-1018,DAY,normal,0,0
9455,2026-01-30T12:29:07.074Z,2026-01-30T12:29:08.689Z,1615,FG-A,BATCH-1018,DAY,normal,0,0
9456,2026-01-30T12:29:08.689Z,2026-01-30T12:29:10.277Z,1588,FG-A,BATCH-1018,DAY,normal,0,0
9457,2026-01-30T12:29:10.277Z,2026-01-30T12:29:11.898Z,1621,FG-A,BATCH-1018,DAY,normal,0,0
9458,2026-01-30T12:29:11.898Z,2026-01-30T12:29:13.450Z,1552,FG-A,BATCH-1018,DAY,normal,0,0
9459,2026-01-30T12:29:13.450Z,2026-01-30T12:29:15.013Z,1563,FG-A,BATCH-1018,DAY,normal,0,0
9460,2026-01-30T12:29:15.013Z,2026-01-30T12:29:16.687Z,1674,FG-A,BATCH-1018,DAY,normal,0,0
9461,2026-01-30T12:29:16.687Z,2026-01-30T12:29:18.029Z,1342,FG-A,BATCH-1018,DAY,fast_cycle,0,0
9462,2026-01-30T12:29:18.029Z,2026-01-30T12:29:19.764Z,1735,FG-A,BATCH-1018,DAY,normal,0,0
9463,2026-01-30T12:29:19.764Z,2026-01-30T12:29:21.521Z,1757,FG-A,BATCH-1018,DAY,normal,0,0
9464,2026-01-30T12:29:21.521Z,2026-01-30T12:29:23.097Z,1576,FG-A,BATCH-1018,DAY,normal,0,0
9465,2026-01-30T12:29:23.097Z,2026-01-30T12:29:24.591Z,1494,FG-A,BATCH-1018,DAY,normal,0,0
9466,2026-01-30T12:29:24.591Z,2026-01-30T12:29:26.320Z,1729,FG-A,BATCH-1018,DAY,normal,0,0
9467,2026-01-30T12:29:26.320Z,2026-01-30T12:29:27.862Z,1542,FG-A,BATCH-1018,DAY,normal,0,0
9468,2026-01-30T12:29:27.862Z,2026-01-30T12:29:29.496Z,1634,FG-A,BATCH-1018,DAY,normal,0,0
9469,2026-01-30T12:29:29.496Z,2026-01-30T12:29:30.856Z,1360,FG-A,BATCH-1018,DAY,normal,0,0
9470,2026-01-30T12:29:30.856Z,2026-01-30T12:29:32.538Z,1682,FG-A,BATCH-1018,DAY,normal,0,0
9471,2026-01-30T12:29:32.538Z,2026-01-30T12:29:34.236Z,1698,FG-A,BATCH-1018,DAY,normal,0,0
9472,2026-01-30T12:29:34.236Z,2026-01-30T12:29:35.837Z,1601,FG-A,BATCH-1018,DAY,normal,0,0
9473,2026-01-30T12:29:35.837Z,2026-01-30T12:29:37.528Z,1691,FG-A,BATCH-1018,DAY,normal,0,0
9474,2026-01-30T12:29:37.528Z,2026-01-30T12:29:39.251Z,1723,FG-A,BATCH-1018,DAY,normal,0,0
9475,2026-01-30T12:29:39.251Z,2026-01-30T12:29:40.788Z,1537,FG-A,BATCH-1018,DAY,normal,0,0
9476,2026-01-30T12:29:40.788Z,2026-01-30T12:29:42.460Z,1672,FG-A,BATCH-1018,DAY,normal,0,0
9477,2026-01-30T12:29:42.460Z,2026-01-30T12:29:45.100Z,2640,FG-A,BATCH-1018,DAY,slow_cycle,0,1
9478,2026-01-30T12:29:45.100Z,2026-01-30T12:29:46.730Z,1630,FG-A,BATCH-1018,DAY,normal,0,0
9479,2026-01-30T12:29:46.730Z,2026-01-30T12:29:48.373Z,1643,FG-A,BATCH-1018,DAY,normal,0,0
9480,2026-01-30T12:29:48.373Z,2026-01-30T12:29:49.899Z,1526,FG-A,BATCH-1018,DAY,normal,0,0
9481,2026-01-30T12:29:49.899Z,2026-01-30T12:29:51.479Z,1580,FG-A,BATCH-1018,DAY,normal,0,0
9482,2026-01-30T12:29:51.479Z,2026-01-30T12:29:53.210Z,1731,FG-A,BATCH-1018,DAY,normal,0,0
9483,2026-01-30T12:29:53.210Z,2026-01-30T12:29:54.766Z,1556,FG-A,BATCH-1018,DAY,normal,0,0
9484,2026-01-30T12:29:54.766Z,2026-01-30T12:29:56.363Z,1597,FG-A,BATCH-1018,DAY,normal,0,0
9485,2026-01-30T12:29:56.363Z,2026-01-30T12:29:57.985Z,1622,FG-A,BATCH-1018,DAY,normal,0,0
9486,2026-01-30T12:29:57.985Z,2026-01-30T12:29:59.610Z,1625,FG-A,BATCH-1018,DAY,normal,0,0
9487,2026-01-30T12:29:59.610Z,2026-01-30T12:30:01.233Z,1623,FG-A,BATCH-1018,DAY,normal,0,0
9488,2026-01-30T12:30:01.233Z,2026-01-30T12:30:03.736Z,2503,FG-A,BATCH-1018,DAY,slow_cycle,0,1
9489,2026-01-30T12:30:03.736Z,2026-01-30T12:30:05.377Z,1641,FG-A,BATCH-1018,DAY,normal,0,0
9490,2026-01-30T12:30:05.377Z,2026-01-30T12:30:08.448Z,3071,FG-A,BATCH-1018,DAY,slow_cycle,0,1
9491,2026-01-30T12:30:08.448Z,2026-01-30T12:30:10.040Z,1592,FG-A,BATCH-1018,DAY,normal,0,0
9492,2026-01-30T12:30:10.040Z,2026-01-30T12:30:11.769Z,1729,FG-A,BATCH-1018,DAY,normal,0,0
9493,2026-01-30T12:30:11.769Z,2026-01-30T12:30:13.619Z,1850,FG-A,BATCH-1018,DAY,normal,0,0
9494,2026-01-30T12:30:13.619Z,2026-01-30T12:30:15.315Z,1696,FG-A,BATCH-1018,DAY,normal,0,0
9495,2026-01-30T12:30:15.315Z,2026-01-30T12:30:16.876Z,1561,FG-A,BATCH-1018,DAY,normal,0,0
9496,2026-01-30T12:30:16.876Z,2026-01-30T12:30:18.440Z,1564,FG-A,BATCH-1018,DAY,normal,0,0
9497,2026-01-30T12:30:18.440Z,2026-01-30T12:30:19.985Z,1545,FG-A,BATCH-1018,DAY,normal,0,0
9498,2026-01-30T12:30:19.985Z,2026-01-30T12:30:21.491Z,1506,FG-A,BATCH-1018,DAY,normal,0,0
9499,2026-01-30T12:30:21.491Z,2026-01-30T12:30:23.098Z,1607,FG-A,BATCH-1018,DAY,normal,0,0
9500,2026-01-30T12:30:23.098Z,2026-01-30T12:30:24.783Z,1685,FG-A,BATCH-1019,DAY,normal,0,0
9501,2026-01-30T12:30:24.783Z,2026-01-30T12:30:26.205Z,1422,FG-A,BATCH-1019,DAY,normal,0,0
9502,2026-01-30T12:30:26.205Z,2026-01-30T12:30:27.753Z,1548,FG-A,BATCH-1019,DAY,normal,0,0
9503,2026-01-30T12:30:27.753Z,2026-01-30T12:30:29.500Z,1747,FG-A,BATCH-1019,DAY,normal,0,0
9504,2026-01-30T12:30:29.500Z,2026-01-30T12:30:31.129Z,1629,FG-A,BATCH-1019,DAY,normal,0,0
9505,2026-01-30T12:30:31.129Z,2026-01-30T12:30:32.782Z,1653,FG-A,BATCH-1019,DAY,normal,0,0
9506,2026-01-30T12:30:32.782Z,2026-01-30T12:30:34.436Z,1654,FG-A,BATCH-1019,DAY,normal,0,0
9507,2026-01-30T12:30:34.436Z,2026-01-30T12:30:37.424Z,2988,FG-A,BATCH-1019,DAY,slow_cycle,0,1
9508,2026-01-30T12:30:37.424Z,2026-01-30T12:30:39.024Z,1600,FG-A,BATCH-1019,DAY,normal,0,0
9509,2026-01-30T12:30:39.024Z,2026-01-30T12:30:40.639Z,1615,FG-A,BATCH-1019,DAY,normal,0,0
9510,2026-01-30T12:30:40.639Z,2026-01-30T12:30:42.199Z,1560,FG-A,BATCH-1019,DAY,normal,0,0
9511,2026-01-30T12:30:42.199Z,2026-01-30T12:30:43.759Z,1560,FG-A,BATCH-1019,DAY,normal,0,0
9512,2026-01-30T12:30:43.759Z,2026-01-30T12:30:45.406Z,1647,FG-A,BATCH-1019,DAY,normal,0,0
9513,2026-01-30T12:30:45.406Z,2026-01-30T12:30:47.067Z,1661,FG-A,BATCH-1019,DAY,normal,0,0
9514,2026-01-30T12:30:47.067Z,2026-01-30T12:30:48.575Z,1508,FG-A,BATCH-1019,DAY,normal,0,0
9515,2026-01-30T12:30:48.575Z,2026-01-30T12:30:50.186Z,1611,FG-A,BATCH-1019,DAY,normal,0,0
9516,2026-01-30T12:30:50.186Z,2026-01-30T12:30:51.798Z,1612,FG-A,BATCH-1019,DAY,normal,0,0
9517,2026-01-30T12:30:51.798Z,2026-01-30T12:30:53.245Z,1447,FG-A,BATCH-1019,DAY,normal,0,0
9518,2026-01-30T12:30:53.245Z,2026-01-30T12:30:54.941Z,1696,FG-A,BATCH-1019,DAY,normal,0,0
9519,2026-01-30T12:30:54.941Z,2026-01-30T12:30:56.518Z,1577,FG-A,BATCH-1019,DAY,normal,0,0
9520,2026-01-30T12:30:56.518Z,2026-01-30T12:30:58.208Z,1690,FG-A,BATCH-1019,DAY,normal,0,0
9521,2026-01-30T12:30:58.208Z,2026-01-30T12:30:59.691Z,1483,FG-A,BATCH-1019,DAY,normal,0,0
9522,2026-01-30T12:30:59.691Z,2026-01-30T12:31:01.265Z,1574,FG-A,BATCH-1019,DAY,normal,0,0
9523,2026-01-30T12:31:01.265Z,2026-01-30T12:31:02.779Z,1514,FG-A,BATCH-1019,DAY,normal,0,0
9524,2026-01-30T12:31:02.779Z,2026-01-30T12:31:04.620Z,1841,FG-A,BATCH-1019,DAY,normal,0,0
9525,2026-01-30T12:31:04.620Z,2026-01-30T12:31:06.200Z,1580,FG-A,BATCH-1019,DAY,normal,0,0
9526,2026-01-30T12:31:06.200Z,2026-01-30T12:31:07.990Z,1790,FG-A,BATCH-1019,DAY,normal,0,0
9527,2026-01-30T12:31:07.990Z,2026-01-30T12:31:09.592Z,1602,FG-A,BATCH-1019,DAY,normal,0,0
9528,2026-01-30T12:31:09.592Z,2026-01-30T12:31:11.180Z,1588,FG-A,BATCH-1019,DAY,normal,0,0
9529,2026-01-30T12:31:11.180Z,2026-01-30T12:31:12.916Z,1736,FG-A,BATCH-1019,DAY,normal,0,0
9530,2026-01-30T12:31:12.916Z,2026-01-30T12:31:14.455Z,1539,FG-A,BATCH-1019,DAY,normal,0,0
9531,2026-01-30T12:31:14.455Z,2026-01-30T12:31:15.953Z,1498,FG-A,BATCH-1019,DAY,normal,0,0
9532,2026-01-30T12:31:15.953Z,2026-01-30T12:31:17.808Z,1855,FG-A,BATCH-1019,DAY,normal,0,0
9533,2026-01-30T12:31:17.808Z,2026-01-30T12:31:19.471Z,1663,FG-A,BATCH-1019,DAY,normal,0,0
9534,2026-01-30T12:31:19.471Z,2026-01-30T12:31:20.966Z,1495,FG-A,BATCH-1019,DAY,normal,0,0
9535,2026-01-30T12:31:20.966Z,2026-01-30T12:31:22.570Z,1604,FG-A,BATCH-1019,DAY,normal,0,0
9536,2026-01-30T12:31:22.570Z,2026-01-30T12:31:24.191Z,1621,FG-A,BATCH-1019,DAY,normal,0,0
9537,2026-01-30T12:31:24.191Z,2026-01-30T12:31:25.984Z,1793,FG-A,BATCH-1019,DAY,normal,0,0
9538,2026-01-30T12:31:25.984Z,2026-01-30T12:31:27.553Z,1569,FG-A,BATCH-1019,DAY,normal,0,0
9539,2026-01-30T12:31:27.553Z,2026-01-30T12:31:29.249Z,1696,FG-A,BATCH-1019,DAY,normal,0,0
9540,2026-01-30T12:31:29.249Z,2026-01-30T12:31:30.879Z,1630,FG-A,BATCH-1019,DAY,normal,0,0
9541,2026-01-30T12:31:30.879Z,2026-01-30T12:31:32.520Z,1641,FG-A,BATCH-1019,DAY,normal,0,0
9542,2026-01-30T12:31:32.520Z,2026-01-30T12:31:34.057Z,1537,FG-A,BATCH-1019,DAY,normal,0,0
9543,2026-01-30T12:31:34.057Z,2026-01-30T12:31:35.690Z,1633,FG-A,BATCH-1019,DAY,normal,0,0
9544,2026-01-30T12:31:35.690Z,2026-01-30T12:31:37.216Z,1526,FG-A,BATCH-1019,DAY,normal,0,0
9545,2026-01-30T12:31:37.216Z,2026-01-30T12:31:38.917Z,1701,FG-A,BATCH-1019,DAY,normal,0,0
9546,2026-01-30T12:31:38.917Z,2026-01-30T12:31:40.479Z,1562,FG-A,BATCH-1019,DAY,normal,0,0
9547,2026-01-30T12:31:40.479Z,2026-01-30T12:31:42.018Z,1539,FG-A,BATCH-1019,DAY,normal,0,0
